text@bky1986m	@bky1986m	1411.94	1424.21	девяносто девять процентов времени вот я начинаю я что-нибудь пишу ээм пишу и потом понимаю что всё это неправильно зачеркиваю и начинаю снова/
text@bky1986m	@bky1986m	1424.23	1429.53	девяносто девять процентов моей работы это не приводит ни к чему//
text@bky1986m	@bky1986m	1432.865	1438.655	нет нет потому что каждый раз когда ты входишь в тупик.../
text@bky1986m	@bky1986m	1438.665	1441.54	то есть как в науке по правде не бывает настоящих тупиков/
text@bky1986m	@bky1986m	1441.54	1452.6	когда ты входишь в тупик это как правило ээ момент когда ты понимаешь что твое начальное ээ начальные как бы принципы были неправильны//
text@bky1986m	@bky1986m	1452.6	1475.23	да то есть понимаешь в чем была ошибка и начинаешь заново то есть это итеративный процесс да когда его надо делать заново и заново и заново но ээ здесь как бы весь trial весь fun в том что даже если ты получаешь ответ который неправильный ты понимаешь что-то насчет того как Вселенная работает//
text@bky1986m	@bky1986m	1476.375	1499.675	хотя/ хотя ты может быть не получаешь ту систему которую ты хочешь... опять же ээ если мы вернемся к аналогии с лего да/ каждый раз когда ты что-то построил да ээ ты можешь посмотреть на это и сказать окей это не то что я хотел построить но это же тоже может быть как-то интересно и я что-то узнал что-то я новое узнал// ну и поэтому потом... //
text@bky1986m	@bky1986m	1622.825	1634.835	это сто процентов транспорт это я... я каждый день почти каждый день ээ на работу приезжаю просто на лонгборде потому что я живу относительно близко от дома ну минут наверное пятнадцать//
text@bky1986m	@bky1986m	1636.005	1652.075	но то что я открыл для себя это когда ты едешь на лонгборде с собакой окей то собака может тебя везти// окей поэтому я каждый ээ ну может быть не каждый день но пару раз в неделю я приезжаю с собакой вот она здесь//
text@bky1986m	@bky1986m	1655.325	1657.165	да только у меня наездной Питбуль//
text@bky1986m	@bky1986m	1659.885	1661.285	особенно нет.../
text@bky1986m	@bky1986m	1661.29	1669.94	единственная проблема была значит где-то месяц назад я её привязал к вот этому вот стулу этот стул он такой.../
text@bky1986m	@bky1986m	1670.53	1679.945	массивный да ты видишь.../ дверь была открыта// я значит сижу чёт пишу формулы и тут вот по корридору прошла маленькая собачка и вдруг 
text@bky1986m	@bky1986m	1679.945	1688.515	я вот периферийным ээ эгхм скажем виденьем вижу как вот это вот огромное кресло летит просто через ээ
text@bky1986m	@bky1986m	1688.535	1692.13	через офис вот но ничо собачка выжила//
text@bky1986m	@bky1986m	1693.682	1694.612	и стул целый да//
text@bky1986m	@bky1986m	1694.632	1698.002	то есть да ноль потерь да!//
text@dya1986m	@dya1986m	1276.195	1277.235	это я знаю
text@dya1986m	@dya1986m	1277.555	1279.805	это это... вот тут моих знаний хватает//
text@dya1986m	@dya1986m	1298.005	1302.435	извини/ для начала / что такое луна Сатурна? /луна это как планета спутник?//
text@dya1986m	@dya1986m	1316.495	1316.845	ага
text@dya1986m	@dya1986m	1352.21	1352.6	детали//
text@dya1986m	@dya1986m	1361.345	1362.745	в каком порядке это собрать//
text@dya1986m	@dya1986m	1364.82	1369.34	и ты вот тут сидишь с формулами/ и пытаешься этот порядок собственно формулами написать?//
text@dya1986m	@dya1986m	1370.38	1375.28	вот это максимально короткое объяснение того что такое т... т... теоретическое объяснение какого-то факта//
text@dya1986m	@dya1986m	1403.76	1409.34	а как именно выглядит работа то есть ты просто сидишь вот приходишь сюда сидишь и думаешь что написать?//
text@dya1986m	@dya1986m	1430.315	1430.745	ого...
text@dya1986m	@dya1986m	1430.745	1432.785	не бьёт по мотивации?//
text@dya1986m	@dya1986m	1475.765	1476.395	а...//
text@dya1986m	@dya1986m	1499.705	1501.355	разбираешь и делаешь заново//
text@dya1986m	@dya1986m	1501.64	1506.71	что такое научная статья?// с чем это можно сравнить вне научной жизни?//
text@dya1986m	@dya1986m	1507.61	1509.67	это как это как у музыкантов выпуск альбома?//
text@dya1986m	@dya1986m	1510.905	1517.425	то есть ты и в этой статье ты как правило делаешь какое-то научное предположение или научное доказательство?//
text@dya1986m	@dya1986m	1557.655	1560.205	и ты доказываешь это еще и математически почему это планета?//
text@dya1986m	@dya1986m	1577.865	1578.145	да//
text@dya1986m	@dya1986m	1585.145	1587.405	хм... просто не все хотят чтобы она стала популярной...//
text@dya1986m	@dya1986m	1588.715	1592.955	 он хочет чтобы она как-то срезанировала с сердцами душами других людей//
text@dya1986m	@dya1986m	1634.835	1636.065	красиво!//
text@dya1986m	@dya1986m	1651.965	1655.325	это как на севере Лайка да которая прёт и тащит этот...//
text@dya1986m	@dya1986m	1657.16	1659.84	нет проблем что ты притаскиваешь в офис собаку?//
text@dya1986m	@dya1986m	1669.89	1670.52	массивный//
text@dya1986m	@dya1986m	1692.127	1693.667	и стул целый да?//
text@kay1984m	@kay1984m	1506.71	1507.63	слушай ну.../
text@kay1984m	@kay1984m	1509.67	1510.89	да это альбом да хорошо альбом//
text@kay1984m	@kay1984m	1517.435	1520.885	ну вот смотри давай про его статью потому что разные науки по разному работают/
text@kay1984m	@kay1984m	1520.895	1525.055	ты говоришь предположим ну ты говоришь вот у меня есть данные//
text@kay1984m	@kay1984m	1525.055	1531.405	 да/ вот я посмотрел как двигаются тела солнечной системы вокруг солнца вот и там есть аномалия//
text@kay1984m	@kay1984m	1531.415	1535.245	аномалия которую вот я заметил и вы можете все ее заметить//
text@kay1984m	@kay1984m	1535.245	1543.225	а дальше ты говоришь я предполагаю предполагаю что эта аномалия объясняется наличием планеты/
text@kay1984m	@kay1984m	1543.23	1551.0	вот... и это предположение эта вот та смелость которая требуется потому что ты мог бы просто написать я обнаружил аномалию ну хуй знает что это такое/
text@kay1984m	@kay1984m	1551.01	1557.65	вот но ты говоришь это наверное планета и дальше люди смотрят и такие говорят ну да кстати да...//
text@kay1984m	@kay1984m	1560.175	1574.605	да да то есть это как бы там есть идеологическая часть идейную я тебе описал а дальше за этим еще стоит математика это надо еще провести все вычисления все нарисовать чтобы это было чтобы люди потом могли проверить сами залезть и за тобой убедиться что ты не наврал//
text@kay1984m	@kay1984m	1574.605	1585.095	вот когда человек пишет альбом вот давай ладно человек пишет песню/ он чего хочет в итоге получить? в идеале вот первую самую первую золотую песню когда пишет ммузыкант вот он что что хочет?//
text@kay1984m	@kay1984m	1587.41	1588.75	нет да!//
text@kay1984m	@kay1984m	1591.39	1591.66	да!//
text@kay1984m	@kay1984m	1592.33	1602.305	некоторые даже как Курт потом себя стреляют потому что музыка стала товаром да но на самом деле когда ты пишешь песню человек пишет песню он хочет чтобы его послушали и сказали классно!//
text@kay1984m	@kay1984m	1602.305	1622.845	вот но на самом деле люди за этим же пишут статьи// то есть ты пишешь статью чтобы потом встретил человека на конференции вот одного там из тех кто может прочитать и говоришь заебись да?/ и он такой блять ваще как так?/ и такой даа правда?/ и все сошлось// пойдем еще что-нибудь посчитаем!//
words@bky1986m	@bky1986m	1274.34	1274.69	это
words@bky1986m	@bky1986m	1274.69	1275.04	уравнение
words@bky1986m	@bky1986m	1275.04	1275.39	/
words@bky1986m	@bky1986m	1275.42	1275.686	это
words@bky1986m	@bky1986m	1275.686	1275.952	рисунок
words@bky1986m	@bky1986m	1275.952	1276.22	/
words@bky1986m	@bky1986m	1277.235	1277.575	окей
words@bky1986m	@bky1986m	1279.815	1280.227	я
words@bky1986m	@bky1986m	1280.227	1280.639	щас...
words@bky1986m	@bky1986m	1280.639	1281.051	ээм...
words@bky1986m	@bky1986m	1281.051	1281.463	ээ
words@bky1986m	@bky1986m	1281.463	1281.875	разрабатываю
words@bky1986m	@bky1986m	1281.875	1282.287	модель
words@bky1986m	@bky1986m	1282.287	1282.699	о
words@bky1986m	@bky1986m	1282.699	1283.111	формировании
words@bky1986m	@bky1986m	1283.111	1283.523	лун
words@bky1986m	@bky1986m	1283.523	1283.935	э
words@bky1986m	@bky1986m	1283.935	1284.347	планет
words@bky1986m	@bky1986m	1284.347	1284.759	гигантов
words@bky1986m	@bky1986m	1284.759	1285.171	/
words@bky1986m	@bky1986m	1285.171	1285.583	/
words@bky1986m	@bky1986m	1285.583	1285.995	ээ...
words@bky1986m	@bky1986m	1285.995	1286.407	эмм
words@bky1986m	@bky1986m	1286.407	1286.819	на
words@bky1986m	@bky1986m	1286.819	1287.231	данный
words@bky1986m	@bky1986m	1287.231	1287.643	момент
words@bky1986m	@bky1986m	1287.643	1288.055	нет
words@bky1986m	@bky1986m	1288.055	1288.467	так
words@bky1986m	@bky1986m	1288.467	1288.879	скажемм...
words@bky1986m	@bky1986m	1288.879	1289.291	нет
words@bky1986m	@bky1986m	1289.291	1289.703	хорошей
words@bky1986m	@bky1986m	1289.703	1290.115	теории
words@bky1986m	@bky1986m	1290.115	1290.527	о
words@bky1986m	@bky1986m	1290.527	1290.939	том
words@bky1986m	@bky1986m	1290.939	1291.351	как
words@bky1986m	@bky1986m	1291.351	1291.763	луны
words@bky1986m	@bky1986m	1291.763	1292.175	Юпитера...
words@bky1986m	@bky1986m	1292.175	1292.587	ммм
words@bky1986m	@bky1986m	1292.587	1292.999	Сатурна
words@bky1986m	@bky1986m	1292.999	1293.411	форми...
words@bky1986m	@bky1986m	1293.411	1293.823	сформировались
words@bky1986m	@bky1986m	1293.823	1294.235	/
words@bky1986m	@bky1986m	1294.235	1294.647	мэ
words@bky1986m	@bky1986m	1294.647	1295.059	и...
words@bky1986m	@bky1986m	1295.059	1295.471	это
words@bky1986m	@bky1986m	1295.471	1295.883	открытый
words@bky1986m	@bky1986m	1295.883	1296.295	вопрос...
words@bky1986m	@bky1986m	1296.295	1296.707	/
words@bky1986m	@bky1986m	1296.707	1297.125	/
words@bky1986m	@bky1986m	1302.42	1302.76	да
words@bky1986m	@bky1986m	1302.76	1303.1	/
words@bky1986m	@bky1986m	1303.1	1303.44	/
words@bky1986m	@bky1986m	1303.44	1303.78	это
words@bky1986m	@bky1986m	1303.78	1304.12	планета
words@bky1986m	@bky1986m	1304.12	1304.46	спутник
words@bky1986m	@bky1986m	1304.46	1304.8	которая
words@bky1986m	@bky1986m	1304.8	1305.14	находится
words@bky1986m	@bky1986m	1305.14	1305.48	в
words@bky1986m	@bky1986m	1305.48	1305.82	орбите
words@bky1986m	@bky1986m	1305.82	1306.16	Сатурна
words@bky1986m	@bky1986m	1306.16	1306.5	/
words@bky1986m	@bky1986m	1306.515	1306.991	и...
words@bky1986m	@bky1986m	1306.991	1307.467	можно
words@bky1986m	@bky1986m	1307.467	1307.943	задать
words@bky1986m	@bky1986m	1307.943	1308.419	тривиальный
words@bky1986m	@bky1986m	1308.419	1308.895	вопрос
words@bky1986m	@bky1986m	1308.895	1309.371	/
words@bky1986m	@bky1986m	1309.371	1309.847	почему
words@bky1986m	@bky1986m	1309.847	1310.323	она
words@bky1986m	@bky1986m	1310.323	1310.799	существует
words@bky1986m	@bky1986m	1310.799	1311.275	?
words@bky1986m	@bky1986m	1311.275	1311.751	/
words@bky1986m	@bky1986m	1311.751	1312.235	/
words@bky1986m	@bky1986m	1312.24	1312.627	откуда...
words@bky1986m	@bky1986m	1312.627	1313.014	у
words@bky1986m	@bky1986m	1313.014	1313.401	Сатурна
words@bky1986m	@bky1986m	1313.401	1313.788	как...
words@bky1986m	@bky1986m	1313.788	1314.175	как
words@bky1986m	@bky1986m	1314.175	1314.562	у
words@bky1986m	@bky1986m	1314.562	1314.949	Сатурна
words@bky1986m	@bky1986m	1314.949	1315.336	сформировалась
words@bky1986m	@bky1986m	1315.336	1315.723	луна
words@bky1986m	@bky1986m	1315.723	1316.11	?
words@bky1986m	@bky1986m	1316.11	1316.5	/
words@bky1986m	@bky1986m	1316.845	1317.116	на
words@bky1986m	@bky1986m	1317.116	1317.387	данный
words@bky1986m	@bky1986m	1317.387	1317.658	момент
words@bky1986m	@bky1986m	1317.658	1317.929	на
words@bky1986m	@bky1986m	1317.929	1318.2	это
words@bky1986m	@bky1986m	1318.2	1318.471	нет...
words@bky1986m	@bky1986m	1318.471	1318.742	нет
words@bky1986m	@bky1986m	1318.742	1319.013	хорошего
words@bky1986m	@bky1986m	1319.013	1319.284	ответа
words@bky1986m	@bky1986m	1319.284	1319.56	/
words@bky1986m	@bky1986m	1319.56	1320.16	нужна
words@bky1986m	@bky1986m	1320.16	1320.76	теория
words@bky1986m	@bky1986m	1320.76	1321.36	и...
words@bky1986m	@bky1986m	1321.36	1321.96	фундаментальная
words@bky1986m	@bky1986m	1321.96	1322.56	да
words@bky1986m	@bky1986m	1322.575	1322.935	мы
words@bky1986m	@bky1986m	1322.935	1323.295	знаем
words@bky1986m	@bky1986m	1323.295	1323.655	все
words@bky1986m	@bky1986m	1323.655	1324.015	эти
words@bky1986m	@bky1986m	1324.015	1324.375	законы
words@bky1986m	@bky1986m	1324.375	1324.735	физ...
words@bky1986m	@bky1986m	1324.735	1325.095	то
words@bky1986m	@bky1986m	1325.095	1325.455	есть
words@bky1986m	@bky1986m	1325.455	1325.815	все
words@bky1986m	@bky1986m	1325.815	1326.175	законы
words@bky1986m	@bky1986m	1326.175	1326.535	физики
words@bky1986m	@bky1986m	1326.535	1326.895	которые
words@bky1986m	@bky1986m	1326.895	1327.255	играют
words@bky1986m	@bky1986m	1327.255	1327.625	роль
words@bky1986m	@bky1986m	1327.625	1327.823	в
words@bky1986m	@bky1986m	1327.823	1328.021	этой
words@bky1986m	@bky1986m	1328.021	1328.219	модели
words@bky1986m	@bky1986m	1328.219	1328.417	/
words@bky1986m	@bky1986m	1328.417	1328.615	в
words@bky1986m	@bky1986m	1328.615	1328.813	этой
words@bky1986m	@bky1986m	1328.813	1329.015	теории
words@bky1986m	@bky1986m	1329.025	1329.598	мы
words@bky1986m	@bky1986m	1329.598	1330.171	знаем
words@bky1986m	@bky1986m	1330.171	1330.744	это
words@bky1986m	@bky1986m	1330.744	1331.317	гравиация
words@bky1986m	@bky1986m	1331.317	1331.89	это
words@bky1986m	@bky1986m	1331.89	1332.463	гидродинамика...
words@bky1986m	@bky1986m	1332.463	1333.036	они
words@bky1986m	@bky1986m	1333.036	1333.609	понятны
words@bky1986m	@bky1986m	1333.609	1334.185	/
words@bky1986m	@bky1986m	1334.185	1334.592	дрр...
words@bky1986m	@bky1986m	1334.592	1334.999	ээ
words@bky1986m	@bky1986m	1334.999	1335.406	вопрос
words@bky1986m	@bky1986m	1335.406	1335.813	на
words@bky1986m	@bky1986m	1335.813	1336.22	которого
words@bky1986m	@bky1986m	1336.22	1336.627	отве...
words@bky1986m	@bky1986m	1336.627	1337.034	ответа
words@bky1986m	@bky1986m	1337.034	1337.441	хорошего
words@bky1986m	@bky1986m	1337.441	1337.848	еще
words@bky1986m	@bky1986m	1337.848	1338.255	нет
words@bky1986m	@bky1986m	1338.265	1338.717	это
words@bky1986m	@bky1986m	1338.717	1339.169	как
words@bky1986m	@bky1986m	1339.169	1339.621	эти
words@bky1986m	@bky1986m	1339.621	1340.073	законы
words@bky1986m	@bky1986m	1340.073	1340.525	сходят
words@bky1986m	@bky1986m	1340.525	1340.977	вместе
words@bky1986m	@bky1986m	1340.977	1341.429	как
words@bky1986m	@bky1986m	1341.429	1341.881	они
words@bky1986m	@bky1986m	1341.881	1342.333	ээ
words@bky1986m	@bky1986m	1342.333	1342.785	генерируют
words@bky1986m	@bky1986m	1342.785	1343.237	ту
words@bky1986m	@bky1986m	1343.237	1343.689	систему
words@bky1986m	@bky1986m	1343.689	1344.141	которую
words@bky1986m	@bky1986m	1344.141	1344.593	мы
words@bky1986m	@bky1986m	1344.593	1345.045	видим
words@bky1986m	@bky1986m	1345.045	1345.497	?
words@bky1986m	@bky1986m	1345.497	1345.949	/
words@bky1986m	@bky1986m	1345.949	1346.415	/
words@bky1986m	@bky1986m	1346.445	1346.677	э
words@bky1986m	@bky1986m	1346.677	1346.909	то
words@bky1986m	@bky1986m	1346.909	1347.141	есть
words@bky1986m	@bky1986m	1347.141	1347.373	представь
words@bky1986m	@bky1986m	1347.373	1347.605	себе
words@bky1986m	@bky1986m	1347.605	1347.837	как
words@bky1986m	@bky1986m	1347.837	1348.069	ээ
words@bky1986m	@bky1986m	1348.069	1348.301	/
words@bky1986m	@bky1986m	1348.301	1348.533	это
words@bky1986m	@bky1986m	1348.533	1348.765	как
words@bky1986m	@bky1986m	1348.765	1348.997	лего...
words@bky1986m	@bky1986m	1348.997	1349.23	/
words@bky1986m	@bky1986m	1349.23	1349.527	ну
words@bky1986m	@bky1986m	1349.527	1349.824	когда
words@bky1986m	@bky1986m	1349.824	1350.121	мы
words@bky1986m	@bky1986m	1350.121	1350.418	знаем
words@bky1986m	@bky1986m	1350.418	1350.715	/
words@bky1986m	@bky1986m	1350.715	1351.012	у
words@bky1986m	@bky1986m	1351.012	1351.309	нас
words@bky1986m	@bky1986m	1351.309	1351.606	есть
words@bky1986m	@bky1986m	1351.606	1351.903	все
words@bky1986m	@bky1986m	1351.903	1352.2	эээ
words@bky1986m	@bky1986m	1352.6	1353.137	детали
words@bky1986m	@bky1986m	1353.137	1353.674	да...
words@bky1986m	@bky1986m	1353.674	1354.211	и...
words@bky1986m	@bky1986m	1354.211	1354.748	мы
words@bky1986m	@bky1986m	1354.748	1355.285	знаем
words@bky1986m	@bky1986m	1355.285	1355.822	что
words@bky1986m	@bky1986m	1355.822	1356.359	из
words@bky1986m	@bky1986m	1356.359	1356.896	них
words@bky1986m	@bky1986m	1356.896	1357.433	должно
words@bky1986m	@bky1986m	1357.433	1357.97	случиться...
words@bky1986m	@bky1986m	1357.97	1358.84	вопрос
words@bky1986m	@bky1986m	1358.84	1359.71	как
words@bky1986m	@bky1986m	1359.71	1360.58	мы...
words@bky1986m	@bky1986m	1360.58	1361.45	как
words@bky1986m	@bky1986m	1362.3	1362.493	в
words@bky1986m	@bky1986m	1362.493	1362.686	каком
words@bky1986m	@bky1986m	1362.686	1362.879	порядке
words@bky1986m	@bky1986m	1362.879	1363.072	да
words@bky1986m	@bky1986m	1363.072	1363.265	в
words@bky1986m	@bky1986m	1363.265	1363.458	каком
words@bky1986m	@bky1986m	1363.458	1363.651	порядке
words@bky1986m	@bky1986m	1363.651	1363.844	и
words@bky1986m	@bky1986m	1363.844	1364.037	как
words@bky1986m	@bky1986m	1364.037	1364.23	да
words@bky1986m	@bky1986m	1364.23	1364.423	?
words@bky1986m	@bky1986m	1364.423	1364.616	/
words@bky1986m	@bky1986m	1364.616	1364.82	/
words@bky1986m	@bky1986m	1369.92	1370.07	да
words@bky1986m	@bky1986m	1370.07	1370.22	/
words@bky1986m	@bky1986m	1370.22	1370.37	/
words@bky1986m	@bky1986m	1375.28	1375.604	да
words@bky1986m	@bky1986m	1375.604	1375.928	/
words@bky1986m	@bky1986m	1375.928	1376.252	/
words@bky1986m	@bky1986m	1376.252	1376.576	это
words@bky1986m	@bky1986m	1376.576	1376.9	фиктивно
words@bky1986m	@bky1986m	1376.9	1377.224	говоря
words@bky1986m	@bky1986m	1377.224	1377.548	вся
words@bky1986m	@bky1986m	1377.548	1377.872	теоретическая
words@bky1986m	@bky1986m	1377.872	1378.196	астрофизика
words@bky1986m	@bky1986m	1378.196	1378.52	/
words@bky1986m	@bky1986m	1378.52	1378.85	/
words@bky1986m	@bky1986m	1378.86	1379.517	вся
words@bky1986m	@bky1986m	1379.517	1380.174	теоретическая
words@bky1986m	@bky1986m	1380.174	1380.831	астрофизика
words@bky1986m	@bky1986m	1380.831	1381.488	это
words@bky1986m	@bky1986m	1381.488	1382.145	ты
words@bky1986m	@bky1986m	1382.145	1382.802	знаешь
words@bky1986m	@bky1986m	1382.802	1383.459	какие-то
words@bky1986m	@bky1986m	1383.459	1384.116	космические
words@bky1986m	@bky1986m	1384.116	1384.78	феномены
words@bky1986m	@bky1986m	1384.785	1385.129	ты
words@bky1986m	@bky1986m	1385.129	1385.473	знаешь
words@bky1986m	@bky1986m	1385.473	1385.817	что
words@bky1986m	@bky1986m	1385.817	1386.161	например
words@bky1986m	@bky1986m	1386.161	1386.505	там
words@bky1986m	@bky1986m	1386.505	1386.849	солнечная
words@bky1986m	@bky1986m	1386.849	1387.193	система
words@bky1986m	@bky1986m	1387.193	1387.537	/
words@bky1986m	@bky1986m	1387.537	1387.881	она
words@bky1986m	@bky1986m	1387.881	1388.225	существует
words@bky1986m	@bky1986m	1388.225	1388.569	и
words@bky1986m	@bky1986m	1388.569	1388.913	у
words@bky1986m	@bky1986m	1388.913	1389.257	нее
words@bky1986m	@bky1986m	1389.257	1389.601	вот
words@bky1986m	@bky1986m	1389.601	1389.945	такая
words@bky1986m	@bky1986m	1389.945	1390.29	структура
words@bky1986m	@bky1986m	1390.29	1390.674	ты
words@bky1986m	@bky1986m	1390.674	1391.058	знаешь
words@bky1986m	@bky1986m	1391.058	1391.442	что
words@bky1986m	@bky1986m	1391.442	1391.826	законы
words@bky1986m	@bky1986m	1391.826	1392.21	физики
words@bky1986m	@bky1986m	1392.21	1392.594	которые
words@bky1986m	@bky1986m	1392.594	1392.978	играют
words@bky1986m	@bky1986m	1392.978	1393.362	роль
words@bky1986m	@bky1986m	1393.362	1393.746	это
words@bky1986m	@bky1986m	1393.746	1394.13	там
words@bky1986m	@bky1986m	1394.13	1394.514	/
words@bky1986m	@bky1986m	1394.514	1394.898	#нрзб#
words@bky1986m	@bky1986m	1394.898	1395.282	/
words@bky1986m	@bky1986m	1395.282	1395.666	гравитации
words@bky1986m	@bky1986m	1395.666	1396.05	дальше
words@bky1986m	@bky1986m	1396.05	1396.434	вопрос
words@bky1986m	@bky1986m	1396.434	1396.818	как
words@bky1986m	@bky1986m	1396.818	1397.202	ты
words@bky1986m	@bky1986m	1397.202	1397.586	берешь
words@bky1986m	@bky1986m	1397.586	1397.97	вот
words@bky1986m	@bky1986m	1397.97	1398.354	эти
words@bky1986m	@bky1986m	1398.354	1398.738	фундаментальные
words@bky1986m	@bky1986m	1398.738	1399.122	законы
words@bky1986m	@bky1986m	1399.122	1399.506	физики
words@bky1986m	@bky1986m	1399.506	1399.89	и
words@bky1986m	@bky1986m	1399.89	1400.274	получаешь
words@bky1986m	@bky1986m	1400.274	1400.658	ответ
words@bky1986m	@bky1986m	1400.658	1401.042	который
words@bky1986m	@bky1986m	1401.042	1401.426	ты
words@bky1986m	@bky1986m	1401.426	1401.81	видишь
words@bky1986m	@bky1986m	1401.81	1402.194	в
words@bky1986m	@bky1986m	1402.194	1402.578	космосе
words@bky1986m	@bky1986m	1402.578	1402.962	?
words@bky1986m	@bky1986m	1402.962	1403.346	/
words@bky1986m	@bky1986m	1403.346	1403.76	/
words@bky1986m	@bky1986m	1409.835	1409.921	да
words@bky1986m	@bky1986m	1409.921	1410.007	/
words@bky1986m	@bky1986m	1410.007	1410.095	/
words@bky1986m	@bky1986m	1411.94	1412.451	девяносто
words@bky1986m	@bky1986m	1412.451	1412.962	девять
words@bky1986m	@bky1986m	1412.962	1413.473	процентов
words@bky1986m	@bky1986m	1413.473	1413.984	времени
words@bky1986m	@bky1986m	1413.984	1414.495	вот
words@bky1986m	@bky1986m	1414.495	1415.006	я
words@bky1986m	@bky1986m	1415.006	1415.517	начинаю
words@bky1986m	@bky1986m	1415.517	1416.028	я
words@bky1986m	@bky1986m	1416.028	1416.539	что-нибудь
words@bky1986m	@bky1986m	1416.539	1417.05	пишу
words@bky1986m	@bky1986m	1417.05	1417.561	ээм
words@bky1986m	@bky1986m	1417.561	1418.072	пишу
words@bky1986m	@bky1986m	1418.072	1418.583	и
words@bky1986m	@bky1986m	1418.583	1419.094	потом
words@bky1986m	@bky1986m	1419.094	1419.605	понимаю
words@bky1986m	@bky1986m	1419.605	1420.116	что
words@bky1986m	@bky1986m	1420.116	1420.627	всё
words@bky1986m	@bky1986m	1420.627	1421.138	это
words@bky1986m	@bky1986m	1421.138	1421.649	неправильно
words@bky1986m	@bky1986m	1421.649	1422.16	зачеркиваю
words@bky1986m	@bky1986m	1422.16	1422.671	и
words@bky1986m	@bky1986m	1422.671	1423.182	начинаю
words@bky1986m	@bky1986m	1423.182	1423.693	снова
words@bky1986m	@bky1986m	1423.693	1424.21	/
words@bky1986m	@bky1986m	1424.23	1424.637	девяносто
words@bky1986m	@bky1986m	1424.637	1425.044	девять
words@bky1986m	@bky1986m	1425.044	1425.451	процентов
words@bky1986m	@bky1986m	1425.451	1425.858	моей
words@bky1986m	@bky1986m	1425.858	1426.265	работы
words@bky1986m	@bky1986m	1426.265	1426.672	это
words@bky1986m	@bky1986m	1426.672	1427.079	не
words@bky1986m	@bky1986m	1427.079	1427.486	приводит
words@bky1986m	@bky1986m	1427.486	1427.893	ни
words@bky1986m	@bky1986m	1427.893	1428.3	к
words@bky1986m	@bky1986m	1428.3	1428.707	чему
words@bky1986m	@bky1986m	1428.707	1429.114	/
words@bky1986m	@bky1986m	1429.114	1429.53	/
words@bky1986m	@bky1986m	1432.865	1433.347	нет
words@bky1986m	@bky1986m	1433.347	1433.829	нет
words@bky1986m	@bky1986m	1433.829	1434.311	потому
words@bky1986m	@bky1986m	1434.311	1434.793	что
words@bky1986m	@bky1986m	1434.793	1435.275	каждый
words@bky1986m	@bky1986m	1435.275	1435.757	раз
words@bky1986m	@bky1986m	1435.757	1436.239	когда
words@bky1986m	@bky1986m	1436.239	1436.721	ты
words@bky1986m	@bky1986m	1436.721	1437.203	входишь
words@bky1986m	@bky1986m	1437.203	1437.685	в
words@bky1986m	@bky1986m	1437.685	1438.167	тупик...
words@bky1986m	@bky1986m	1438.167	1438.655	/
